"Date","Temp_Max","Temp_Min","Humidity","Solar_Radiation","Precipitation_mm"
2002-06-12,26.16,12.73,71.9,16.41,0
2002-06-13,27.04,12.28,64.5,16.05,0
2002-06-14,27.45,14.25,62.98,16.41,0
2002-06-15,25.89,14.26,77.62,15.36,0
2002-06-16,25.36,13.99,76.74,14.9,0
2002-06-17,25.66,11.97,74.77,15.99,0
2002-06-18,24.39,9.93,71.04,11.56,0
2002-06-19,25.82,12.79,69.28,16.33,0
2002-06-20,25.39,12.72,71.03,15.41,0
2002-06-21,24.16,10.95,66.91,16.11,0
2002-06-22,24.74,10.69,74.71,13.24,0.01
2002-06-23,21.28,13.22,80.06,11.63,0.02
2002-06-24,23.92,11.53,77.79,13.79,0.02
2002-06-25,24.23,12.34,76.07,12.46,0.02
2002-06-26,24.02,11.94,76.96,11.63,0
2002-06-27,24.84,12.18,74.41,13.73,0
2002-06-28,24.52,13.37,75,12.69,0
2002-06-29,24.65,12.22,71.12,15.93,0
2002-06-30,25.72,11.53,67.46,15.65,0
2002-07-01,26.59,11.09,66.25,16.91,0
2002-07-02,25.72,11.08,72.57,16.38,0
2002-07-03,25.54,12.83,74.56,13.41,0
2002-07-04,25.96,12.65,73.89,15.71,0
2002-07-05,24.56,13.38,72.65,13.49,0
2002-07-06,25.2,9.95,69.77,15.82,0
2002-07-07,26.17,12.23,69.92,13.09,0.05
2002-07-08,21.82,8.79,61.01,17.84,0
2002-07-09,23.99,5.82,64.85,17.29,0.06
2002-07-10,23.42,11.5,78.69,11.51,0.22
2002-07-11,25.47,13.7,73.52,13.72,2.75
2002-07-12,23.33,15.76,85.09,5.25,2.42
2002-07-13,24.74,12.39,78.26,14.19,2.49
2002-07-14,24.17,10.53,68.62,15.46,0
2002-07-15,24.57,9.02,66.74,15.76,0
2002-07-16,25.46,9.43,63.48,15.75,0
2002-07-17,25.46,7.83,62.7,17.63,0
2002-07-18,23.87,9.96,73.47,14.96,0
2002-07-19,24.01,11.31,71.09,14.71,0.01
2002-07-20,23.17,11.41,73.94,13.34,0
2002-07-21,21.46,11.86,76.08,9.68,0.03
2002-07-22,24.26,11.73,75.24,12.9,0.26
2002-07-23,24.56,13.86,76.33,16.14,0
2002-07-24,27.63,11.55,65.98,17.95,0
2002-07-25,27.17,9.59,65.98,18.16,0.03
2002-07-26,27.81,9.76,56,18.6,0
2002-07-27,26.64,10.83,69.32,17,2.9
2002-07-28,27.14,11.87,69.48,15.72,0.02
2002-07-29,24.96,11.44,69.76,14.68,0.05
2002-07-30,26.45,11.59,68.56,16.94,0
2002-07-31,27.2,11.07,64.26,18.32,0.03
2002-08-01,28.51,14.84,68.14,7.28,5.84
2002-08-02,27.23,15.14,73.66,11.87,4.49
2002-08-03,28.49,15.28,73.79,14.1,0.4
2002-08-04,30.15,14.49,69.76,17.78,0
2002-08-05,29.97,15.54,62.4,16.86,0.72
2002-08-06,30.26,17.29,60.64,15.8,0.99
2002-08-07,30.76,15.44,63.09,18.13,0.04
2002-08-08,30.07,14.92,58.8,18.88,0
2002-08-09,29.06,14.24,58.04,19,0
2002-08-10,29.35,15.12,55.08,18.95,0
2002-08-11,29.03,14.63,62.42,18.34,0.02
2002-08-12,29.7,14.57,56.85,19.27,0
2002-08-13,29.46,13.52,49.97,18.89,0
2002-08-14,29.59,14.03,49.84,17.1,0
2002-08-15,29.63,12.9,63.7,17.81,0
2002-08-16,28.98,14.58,61.99,19.74,0
2002-08-17,28.6,13.05,61.03,17.84,0
2002-08-18,28.15,13.16,57.94,17.14,0
2002-08-19,28.38,13.55,59.72,17.3,0
2002-08-20,28.29,12.64,57.16,20.39,0
2002-08-21,28.39,12.01,48.26,19.76,0
2002-08-22,27.27,13.94,58.36,18.22,0
2002-08-23,29.55,14.49,51.78,20.43,0
2002-08-24,29.6,13.96,52.55,21.35,0.28
2002-08-25,29.24,13.45,51.5,21.15,0.13
2002-08-26,27.67,13.82,57.63,19.29,2.22
2002-08-27,28.22,14.08,54.42,21.43,0.01
2002-08-28,28.28,12.82,58.7,21.07,0.6
2002-08-29,28.68,14.94,55.6,19.2,0
2002-08-30,29.21,15.66,60.45,14.13,4.11
2002-08-31,28.12,15.89,72.94,9.09,11.56
2002-09-01,20.14,13.84,80.05,7.93,2.83
2002-09-02,21.69,7.96,52.73,23.85,0.04
2002-09-03,25.24,5.1,55.79,23.3,0.09
2002-09-04,28.59,7.2,56.76,20.42,0
2002-09-05,28.57,13.5,74.07,18.98,2.23
2002-09-06,27.22,17.63,75.5,20.16,11.98
2002-09-07,28.85,15.15,76.9,6.23,0.59
2002-09-08,25.38,12.49,69.58,11.99,0.03
2002-09-09,28.04,14,66.06,18.6,0.72
2002-09-10,28.83,14.82,66.99,17.88,0.01
2002-09-11,29.03,15.39,61.59,19.27,0
2002-09-12,27.15,12.91,64.12,20.04,0
2002-09-13,31.55,14.19,57.75,17.76,0.08
2002-09-14,30.88,18.04,64.65,5.1,0.15
2002-09-15,30.54,15.04,62.17,17.34,0.01
2002-09-16,28.84,15.78,61.83,16.59,0
2002-09-17,31.71,14.1,56.82,18.18,0
2002-09-18,31.26,15.5,54.1,19.31,0.01
2002-09-19,31.26,14.15,56.42,19.94,0.32
2002-09-20,31.05,17.2,55.61,11.58,3.85
2002-09-21,29.46,16.24,72.41,10.94,5.52
2002-09-22,22.77,14.62,75.7,7.1,3.66
2002-09-23,25.73,14.34,77.6,9.17,3.81
2002-09-24,20.3,12.22,84.22,7.28,14.17
2002-09-25,25.49,9.92,68.85,16.38,0.32
2002-09-26,27.54,11.91,61.16,23.88,0
2002-09-27,28.38,12.35,63.57,25.72,0
2002-09-28,29.16,13.7,62.16,22.53,0
2002-09-29,29.98,13.85,58.56,24.09,0.06
2002-09-30,31.33,14.36,61.73,21.85,1.14
2002-10-01,33.36,16.4,59.67,17.33,1.91
2002-10-02,30.49,17.87,66.12,23.7,2.42
2002-10-03,32.51,15.96,62.02,23.12,0.19
2002-10-04,33.29,15.22,60.66,9.86,0.36
2002-10-05,33.74,17.48,56.48,23.17,0.04
2002-10-06,33.65,18.64,54.75,22.66,0.02
2002-10-07,33.96,16.34,48.48,27.51,0
2002-10-08,35.16,17,47.31,26.31,0.03
2002-10-09,35.52,17.74,43.21,26.18,0
2002-10-10,35.36,16.9,39.46,27.98,0
2002-10-11,36.36,16.28,35.64,28.26,0
2002-10-12,37.01,16.54,37.43,27.99,0.02
2002-10-13,37.34,17.63,37.46,27.96,0
2002-10-14,36.89,17.28,33.98,28.47,0.01
2002-10-15,36.53,16.07,30.03,27.4,0
2002-10-16,36.19,17.08,27.48,28.03,0
2002-10-17,36.86,16.61,37.18,23.53,0
2002-10-18,34.45,18.72,49.39,19.72,1.11
2002-10-19,34.09,18.88,49.06,24.39,0.17
2002-10-20,34.97,19.35,39.7,26.91,0.05
2002-10-21,36.15,21.64,44.34,25,4.89
2002-10-22,34.53,18.6,54.68,19.14,0.81
2002-10-23,29.89,16.36,57.97,21.04,0.1
2002-10-24,33.47,15.29,51.63,19.85,0.26
2002-10-25,34.87,17.68,55.02,26.6,2.43
2002-10-26,33.76,20.42,58.08,20.44,1.1
2002-10-27,35.91,18.27,53.32,27.25,0.26
2002-10-28,35.5,17.65,63.8,23.69,13.65
2002-10-29,28.77,20.27,74.95,25.85,13.99
2002-10-30,26.02,20.29,83.45,10.82,11.94
2002-10-31,28.47,17.92,75.95,16.15,8.82
2002-11-01,26.51,17.29,81.59,18.35,5.55
2002-11-02,29.99,15.7,68.87,25.02,1.22
2002-11-03,31.15,16.72,67.49,29.3,0.87
2002-11-04,32.64,17.99,68.52,16.45,2.54
2002-11-05,28.4,17.32,75.78,15.89,8.96
2002-11-06,23.32,14,71.37,12.7,2.31
2002-11-07,24.98,12.69,68.83,23.08,0.04
2002-11-08,28.06,12.68,60.44,30.82,0.01
2002-11-09,30.86,13,64.32,26.86,0.09
2002-11-10,32.69,17.84,67.68,26.34,3.82
2002-11-11,26.19,20.13,82.89,15.81,6.26
2002-11-12,28.85,18.63,71.49,13.58,4.09
2002-11-13,25.54,16.88,82.08,12.85,30.7
2002-11-14,24.45,17.41,82.64,15.43,17.58
2002-11-15,27.17,17.67,80.73,16.61,9.89
2002-11-16,28.23,19.29,77.62,25.08,7.73
2002-11-17,28.56,18.77,79.83,22.85,6.17
2002-11-18,28.48,20.48,84.03,27.24,12.17
2002-11-19,28.61,19.82,77.18,17.83,5.27
2002-11-20,29.47,18.93,75.38,26.58,2.54
2002-11-21,29.61,20.27,79.83,27.32,10.38
2002-11-22,28.93,18.89,80.06,15.75,9.4
2002-11-23,28.01,18.97,81.89,16.17,4.1
2002-11-24,27.16,20.02,82.02,22.53,5.6
2002-11-25,27.94,19.36,78.37,25.36,0.69
2002-11-26,25.71,19.98,83.96,10.78,7.27
2002-11-27,26.99,18.94,83.65,20.8,6.51
2002-11-28,29.73,18.18,71.63,29.22,0.41
2002-11-29,30.29,18.29,71.09,28.79,0.35
2002-11-30,28.6,19.31,71.28,20.12,1.93
2002-12-01,32.27,19.04,65.45,29.16,1.24
2002-12-02,31.1,20.17,73.45,17.67,5.74
2002-12-03,30.89,18.9,74.41,25.48,6.7
2002-12-04,29.72,19.27,76.87,26.97,13.16
2002-12-05,29.61,20.42,77.68,25.08,1.51
2002-12-06,31,20.53,73.75,23.1,7.05
2002-12-07,27.47,20.42,82.61,20.77,4.6
2002-12-08,29.51,19.75,76.45,23.13,7.3
2002-12-09,29.63,18.61,78.6,17.84,2.4
2002-12-10,26.22,17.67,81.14,15.99,7.95
2002-12-11,26.2,17.82,85.79,8.63,21.48
2002-12-12,25.88,19.05,89.3,9.61,26.69
2002-12-13,25.67,19.07,87.5,18.11,15.96
2002-12-14,25.47,17.62,78.71,13.67,10.02
2002-12-15,25.47,18.94,87.14,14,9.23
2002-12-16,23.66,18.9,91.33,7.95,33.7
2002-12-17,28.15,17.47,82.5,19.64,8.07
2002-12-18,28.88,18.03,76.73,28.48,1.23
2002-12-19,28.04,16.74,79.44,24.68,3.52
2002-12-20,29.44,18.68,81.32,21.09,9.17
2002-12-21,29.01,21.11,82.82,23.97,9.64
2002-12-22,28.01,20.18,81.96,22.15,11.37
2002-12-23,27.79,20.05,85.44,24.5,6.44
2002-12-24,28.52,20.57,84.5,22.09,3.73
2002-12-25,28.05,19.92,87.24,15.08,12.72
2002-12-26,25.04,17.28,85.29,22.75,3.07
2002-12-27,25.89,14.84,77.82,30.75,0.1
2002-12-28,28.74,14.51,75.82,29.25,0.32
2002-12-29,29.64,18.19,75.78,28.78,1.57
2002-12-30,28.99,19.08,80.49,21.66,3.25
2002-12-31,28.36,20.21,79.12,22.81,1.68
2003-01-01,29.33,20.83,72.88,26.87,9.57
2003-01-02,29.02,21.06,77.72,18.48,10.84
2003-01-03,25.58,21.43,89.2,15.07,8.35
2003-01-04,26.5,20.41,89.76,11.25,12.69
2003-01-05,24.89,20.32,89.91,12.93,22.87
2003-01-06,27.87,19.17,86.32,10.49,17.26
2003-01-07,27.85,17.18,75.47,20.54,4.18
2003-01-08,27.69,15.7,80.76,28.1,0.6
2003-01-09,28.86,18.92,85.72,24.87,2.83
2003-01-10,28.58,20.73,85.28,25.38,16.93
2003-01-11,30.06,20.95,81.12,22.34,6.75
2003-01-12,26.5,19.97,84.29,15.6,3.9
2003-01-13,24.83,19.33,87.53,15.45,9.83
2003-01-14,26.69,19.15,83.99,18.1,8.86
2003-01-15,27.52,19.46,84.09,18.73,4.51
2003-01-16,26.58,19.35,83.96,22.39,21.31
2003-01-17,26.28,20.92,89.44,14.58,18.7
2003-01-18,27.94,19.9,84.56,19.43,12.33
2003-01-19,26.64,20.28,86.91,16.11,10.32
2003-01-20,28.3,20.16,86.11,19.38,7.94
2003-01-21,25.66,19.97,90.79,13.6,15.12
2003-01-22,26.19,19.88,87.56,15.92,13.52
2003-01-23,25.15,20.04,89.29,16.21,11.04
2003-01-24,27.85,19.04,78.53,24.89,2.46
2003-01-25,27.14,18.48,80.13,17.59,13.9
2003-01-26,25.86,18.61,86.03,17.59,12.39
2003-01-27,24.58,17.73,89.76,10.83,28.9
2003-01-28,23.28,19.14,91.98,15.22,18.24
2003-01-29,25.25,18.84,89,9.49,32.58
2003-01-30,23.65,17.4,90.8,10.05,22.72
2003-01-31,25.76,18.17,83.05,22.52,7.34
2003-02-01,28.38,17.26,78.42,29.89,0.14
2003-02-02,28.15,17.32,83.72,27.16,0.09
2003-02-03,27.75,17.76,82.32,26.13,0.25
2003-02-04,27.9,19.17,80.43,26.14,4.57
2003-02-05,25.97,20.21,84.59,22.46,8.13
2003-02-06,26.47,19.31,85.08,23.27,1.88
2003-02-07,25.92,19.72,85.13,24.47,0.99
2003-02-08,28.07,18.34,79.14,29.37,0.02
2003-02-09,29,17.98,72.94,29.42,0.02
2003-02-10,29.28,17.49,73.55,29.45,0.01
2003-02-11,29.74,17.46,69.91,29.17,0.72
2003-02-12,28.1,19.23,76.47,28.88,0.09
2003-02-13,27.04,18.93,79.69,24.96,0.08
2003-02-14,25.76,18.46,78.48,24.95,2.67
2003-02-15,23.52,18.52,86.03,7.52,15.37
2003-02-16,26.39,17.74,84.83,19.82,2.01
2003-02-17,24,19.81,91.08,10.75,16.19
2003-02-18,27.19,18.89,83.44,17.67,9.07
2003-02-19,27.11,20.04,87.06,14.42,10.05
2003-02-20,27.77,19.15,81.12,22.11,3.58
2003-02-21,27.65,19.41,82.34,25.79,5.55
2003-02-22,28.52,18.36,80.7,26.17,1.45
2003-02-23,28.13,18,80.7,27.72,0.06
2003-02-24,28.23,17.46,80.49,25.65,0
2003-02-25,28.96,17.28,75.67,28.05,0.01
2003-02-26,29.5,20.39,78.37,26.44,1.41
2003-02-27,29.51,18.12,78.96,27.8,0.01
2003-02-28,29.23,18.42,73.83,27.22,0.13
2003-03-01,28.75,18.77,78.62,26.65,3.06
2003-03-02,28.24,19.37,77.61,24.36,2.11
2003-03-03,28.72,19.8,75.39,18.05,5.13
2003-03-04,29.71,18.33,74.1,26.09,2.21
2003-03-05,26.73,19.57,82.43,24.54,0.92
2003-03-06,26.45,18.79,80.16,21.42,4.13
2003-03-07,27.67,17.77,74.96,22.97,5.57
2003-03-08,23.61,18.85,89.9,11.38,17.4
2003-03-09,24.14,18.11,89.93,10.67,16.94
2003-03-10,23.51,18.26,89.77,12.63,8.12
2003-03-11,24.98,18.26,90.13,12.6,13.57
2003-03-12,25.46,19.26,89.95,13.91,20.65
2003-03-13,24.32,18.72,89.6,14.04,11.36
2003-03-14,27.73,19.52,84.33,19.97,0.88
2003-03-15,28.48,18.3,81.47,21.05,3.64
2003-03-16,26.99,19.71,86.25,16.14,11.91
2003-03-17,27.02,19.26,83.67,19.12,3.54
2003-03-18,24.13,17.85,87.66,11.43,4.33
2003-03-19,25.65,16.77,82.17,17.48,2.72
2003-03-20,27.06,17.31,84.88,18.9,7.03
2003-03-21,22.79,19.41,93.63,11.58,11.66
2003-03-22,27.12,17.94,84.2,19.54,2.58
2003-03-23,26.69,16.22,82.98,20.84,1.55
2003-03-24,25.9,15.9,83.57,18.36,0.47
2003-03-25,26.57,16.22,81.42,21.62,0.51
2003-03-26,22.8,16.46,86.04,10.5,2.75
2003-03-27,25.18,16.9,83.67,9.54,1.61
2003-03-28,25.89,16.96,82.63,20,0.44
2003-03-29,25.55,15.4,79.83,23.56,0.03
2003-03-30,26.9,15.77,73.27,24.47,0
2003-03-31,27.28,14.16,71.86,22.96,0
2003-04-01,27.39,16.68,79.76,21.61,0.27
2003-04-02,26.92,15.7,78.73,21.24,0.75
2003-04-03,26.72,16.57,79.52,20.35,0.47
2003-04-04,23.03,17.22,92.37,9.04,11.6
2003-04-05,26.83,19.36,86.96,18.83,0.7
2003-04-06,25.99,18.1,88.93,15.44,2.61
2003-04-07,25.26,16.56,85.88,17.89,1.64
2003-04-08,25.56,15.84,85.35,14.64,1.17
2003-04-09,24.01,17.37,89.34,13.54,20.17
2003-04-10,23.06,17.98,93.17,4.81,25.38
2003-04-11,23.64,17.86,85.78,11.98,3.14
2003-04-12,26.07,16.48,82.49,17.72,0.17
2003-04-13,23.35,13.35,83.34,15.96,0
2003-04-14,23.99,13.27,84.47,18.53,0.13
2003-04-15,22.98,15.55,87.29,5.84,0.94
2003-04-16,24.76,15.62,79.95,17.58,0.16
2003-04-17,25.03,14.48,76.5,21.19,0
2003-04-18,25.82,14.21,83,21.28,0.05
2003-04-19,26.21,16.36,84.77,19.26,3.02
2003-04-20,26.01,17.78,83.88,15.41,0.64
2003-04-21,25.29,16.76,82.26,16.71,0.13
2003-04-22,25.35,17.39,85.84,18.31,0.02
2003-04-23,26.04,15.66,81,21.36,0.04
2003-04-24,25.31,14.37,78.79,20.39,0.08
2003-04-25,26.3,15.7,77.48,18.85,0.36
2003-04-26,26.82,15.03,69.95,20.66,0
2003-04-27,27.47,13.68,67.45,20.55,0
2003-04-28,27.31,14.24,65.36,20.48,0
2003-04-29,26.89,14.63,69.64,19.29,0.13
2003-04-30,26.76,14.95,75.36,19.37,0.03
2003-05-01,26.98,16.84,73.39,17.89,0.01
2003-05-02,25.78,14.44,80.29,14.03,8.37
2003-05-03,21.9,11.46,81.27,16.49,0.58
2003-05-04,20.2,10.56,84.01,19.94,0.68
2003-05-05,22.24,13.7,90.1,6.65,26.25
2003-05-06,21.92,13.65,91.49,6.23,11.52
2003-05-07,19.58,8.3,79.32,20.49,0
2003-05-08,19.92,5.07,76.49,19.37,0.03
2003-05-09,20.85,6.42,79.5,18.58,0.04
2003-05-10,21.83,9.96,81.75,17.87,0.04
2003-05-11,21.78,11.61,81.27,16.09,0
2003-05-12,21.85,10.61,82.47,14.79,0
2003-05-13,22.66,9.5,79.09,17.27,0
2003-05-14,23.15,12.03,83.37,17.34,0
2003-05-15,24.49,14.6,82.78,14.04,0
2003-05-16,24.14,13.97,80.25,13.74,0.01
2003-05-17,23.06,13.01,81.1,18.16,0.04
2003-05-18,23.32,11.15,79.15,17.92,0
2003-05-19,24.02,12.07,79.4,18.44,0
2003-05-20,22.99,12.63,78.2,16.25,0
2003-05-21,23.88,13.48,73.71,16.59,0
2003-05-22,24.82,13.08,79.51,16.91,0.16
2003-05-23,25.66,13.45,85.49,15.17,6.04
2003-05-24,21.73,10.59,82.15,11.7,1.7
2003-05-25,20.5,7.72,71.92,18.52,0
2003-05-26,20.85,6.14,69.6,18.56,0
2003-05-27,21.4,6.68,64.32,17.19,0.01
2003-05-28,22.69,8.48,77.55,13.02,0
2003-05-29,23.03,12.62,82.95,12.41,0.01
2003-05-30,23.27,13.22,80.89,15.88,0
2003-05-31,23.15,12.29,83.59,16.06,0
2003-06-01,23.99,14.17,74.03,15.98,0
2003-06-02,23.39,11.01,79.57,15.91,0
2003-06-03,25.07,11.96,82.19,14.97,0.01
2003-06-04,25.68,14.15,80.59,14.38,0.17
2003-06-05,25.26,15.96,84.01,11,1.3
2003-06-06,25.35,15.87,80.36,14.26,0
2003-06-07,26.08,15.94,75.75,15.69,0.01
2003-06-08,25.44,14.93,81.68,14.17,0.24
2003-06-09,24.6,15.08,81.97,12.34,0.04
2003-06-10,24.61,14.43,83.57,14.17,0
2003-06-11,24.32,12.34,80.38,16.66,0
2003-06-12,25.42,12.09,74.04,16.48,0
2003-06-13,25.39,11.6,74.94,16.6,0
2003-06-14,25.36,12.14,75.35,16.59,0
2003-06-15,24.67,12.28,74.03,16.35,0
2003-06-16,24.87,11.14,71.59,16.64,0
2003-06-17,24.28,10.09,67.9,16.6,0
2003-06-18,24.37,11.48,59.31,15.86,0
2003-06-19,24.03,10.28,72.23,16.3,0.01
2003-06-20,23.98,10.94,69.18,15.31,0
2003-06-21,23.98,10.19,74.94,16.3,0.01
2003-06-22,23.17,8.77,70.46,16.81,0
2003-06-23,24,8.66,70.1,16.41,0
2003-06-24,24.31,9.62,59.04,16.69,0
2003-06-25,24.67,8.37,70.83,16.38,0
2003-06-26,24.22,8.82,67.58,16.9,0
2003-06-27,23.5,8.41,68.23,16.32,0
2003-06-28,24.07,9.3,72.32,16.96,0
2003-06-29,23.58,8.52,70.02,16.87,0
2003-06-30,22.71,9.8,75.33,17.09,0
2003-07-01,21.89,9.33,75.28,16.71,0
2003-07-02,22.88,10.47,67.28,17.25,0
2003-07-03,22.57,7.35,66.14,17.11,0
2003-07-04,22.75,7.61,68.75,16.64,0
2003-07-05,23.77,9.24,58.48,17.37,0
2003-07-06,24.79,9.13,61.87,16.01,0
2003-07-07,24.7,10.86,60.3,15.84,0
2003-07-08,25.64,10.72,60.19,16.85,0
2003-07-09,26.31,9.54,63.17,16.27,0
2003-07-10,25.79,11.82,69.76,14.43,0.37
2003-07-11,23.27,11.99,85.77,5.52,4.96
2003-07-12,16.07,9.99,85.91,6.34,6.08
2003-07-13,18.84,9.74,85.33,5,1.58
2003-07-14,22.23,11.46,79.56,15.61,0.13
2003-07-15,22.53,10.18,75,16.97,0
2003-07-16,23.08,10.22,76.64,16.6,0
2003-07-17,23.61,10.11,78.43,16.89,0
2003-07-18,23.68,12,75.86,15.46,0
2003-07-19,24.15,9.21,71.71,17.79,0
2003-07-20,25.76,12.28,54.82,18.07,0
2003-07-21,25.68,8.55,57.91,17.99,0
2003-07-22,27.31,9.67,57.71,17.7,0
2003-07-23,25.2,8.99,65.4,18.19,0
2003-07-24,25.33,10.37,69.87,17.57,0
2003-07-25,25.38,11.03,70.75,12.6,0
2003-07-26,25.58,11.85,72.9,13.65,0
2003-07-27,22.98,11.91,75.99,14.12,0
2003-07-28,24.29,11.32,72.77,14.34,0
2003-07-29,23.97,13.21,74.21,12.96,0
2003-07-30,25.06,12.24,66.76,12.71,0
2003-07-31,24.77,11.25,65.75,11.81,0
2003-08-01,25.69,11.99,69.43,16.91,0
2003-08-02,25.71,13.04,71.21,17.66,0
2003-08-03,25.46,12.53,70.07,18.9,0
2003-08-04,24.92,10.41,65.87,18.37,0
2003-08-05,25.73,9.73,63.67,17.65,0.01
2003-08-06,28.71,14.48,61.7,17.85,0
2003-08-07,27.61,15.23,64.3,12.15,0.01
2003-08-08,26.82,14.73,78.09,14.84,3.76
2003-08-09,25.65,16.82,78.65,4.22,3.08
2003-08-10,22.81,13.35,77.95,11.92,0.3
2003-08-11,23.14,11.29,75.07,13.67,0.38
2003-08-12,23.29,10.17,74.32,19.15,0.16
2003-08-13,26.23,9.81,69.39,19.55,0.1
2003-08-14,27.51,10,63.25,19.66,0
2003-08-15,26.91,10.48,67.5,11.67,1.13
2003-08-16,25.74,13.04,66.92,16.85,0.07
2003-08-17,22.65,8.9,64.24,21.25,0.07
2003-08-18,24.53,6.14,59.22,20.65,0.02
2003-08-19,26.15,8.21,60.78,21.37,0
2003-08-20,26.62,8.14,59.37,21.92,0
2003-08-21,27.94,8.49,53.63,22.11,0
2003-08-22,28.54,8.92,48.97,22.21,0
2003-08-23,29.19,10.47,51.52,21.86,0.03
2003-08-24,28.78,12.04,57.74,21.52,0.01
2003-08-25,29.78,13.93,67.14,11.47,7.14
2003-08-26,19.7,12.3,79.34,5.06,0.71
2003-08-27,25.47,9.26,70.21,14.84,0.25
2003-08-28,22.84,13.72,80.48,6.47,1.5
2003-08-29,24.38,11.73,70.87,12.5,0.18
2003-08-30,24.69,11.75,73.44,10.5,0.38
2003-08-31,28.22,14.34,71.38,13.48,0.01
2003-09-01,29.62,13.07,66.77,20.65,0.81
2003-09-02,28.81,12.98,67.16,18.58,0.01
2003-09-03,26.27,13.67,67.78,13.33,0.08
2003-09-04,27.67,13.49,61.86,16.1,0
2003-09-05,27.47,10.61,55.72,22.57,0
2003-09-06,28.51,11.02,56.16,23.68,0
2003-09-07,28.6,12.06,55.03,23.79,0
2003-09-08,28.88,13.05,56.28,22.72,0
2003-09-09,29.3,13.34,56.54,18.39,0.02
2003-09-10,30.46,15.05,58.19,17.03,0.31
2003-09-11,26.8,15.14,70.43,11.05,0.18
2003-09-12,28.64,12.72,66.08,13.51,2.82
2003-09-13,23.67,16.71,80.39,12.72,3.18
2003-09-14,25.96,13.76,70.58,17.29,0.27
2003-09-15,28.74,12.71,64.95,14.53,0.6
2003-09-16,28.14,14.26,72.07,11.31,5.94
2003-09-17,27.99,13.12,66,16.37,0.29
2003-09-18,27.24,14.26,66.64,19.32,0.04
2003-09-19,29.46,14.01,63.22,21.91,0
2003-09-20,31.73,13.26,56.74,24.55,0
2003-09-21,32.3,14.6,55.72,24.95,0
2003-09-22,31.9,13.34,53.28,24.23,0
2003-09-23,32.6,13.46,48.35,25.38,0
2003-09-24,35.01,16.48,41.24,24.81,0
2003-09-25,34.95,15.27,54.04,23.94,0.14
2003-09-26,34.02,17.23,56.45,19.71,2
2003-09-27,29.35,17.85,64.02,9.39,0.37
2003-09-28,28.26,18.53,67.17,20.8,2.87
2003-09-29,31,18.26,65.24,15.18,2.1
2003-09-30,30.52,15.49,63.18,20.16,0.17
2003-10-01,29.67,15.09,61.57,22.51,0
2003-10-02,31.19,15.99,59.18,20.24,0.01
2003-10-03,33.18,15.94,54.4,24.44,0
2003-10-04,33.15,18.46,51.3,24.17,0.02
2003-10-05,33.47,17.15,51.38,25.3,0.2
2003-10-06,31.15,21.1,52.26,24.28,1.08
2003-10-07,32,19.69,60.89,11.2,9.6
2003-10-08,24.16,18.42,82.95,4.9,10.75
2003-10-09,27.21,17.65,81.21,20.97,19.61
2003-10-10,26.59,18.78,79.32,19.47,2.85
2003-10-11,23.54,14.77,83.73,9.3,8.63
2003-10-12,26.05,13.5,70.19,13.88,0.71
2003-10-13,27.9,12.93,65.22,22.43,0.17
2003-10-14,25.8,13.65,68.12,23.69,0.89
2003-10-15,26.46,12.6,66.65,24.42,2.65
2003-10-16,27.63,12.31,61.56,29.29,0.45
2003-10-17,29.46,8.99,55.6,29.76,0.08
2003-10-18,30.04,9.76,46.33,28.87,0.11
2003-10-19,31.22,12.64,42.08,27.89,0.03
2003-10-20,32.64,16.55,45.06,22.81,0.04
2003-10-21,34.37,17.67,61.54,23.56,1.5
2003-10-22,29.43,18.73,75.11,10.27,5.53
2003-10-23,24.15,16.69,79.2,4.71,17.66
2003-10-24,28.75,15.1,71.91,20.37,0.47
2003-10-25,30.42,15.44,62.27,27.68,0.01
2003-10-26,31.81,16.82,60.62,27.04,0.57
2003-10-27,28.73,19.18,67.42,21.36,6.2
2003-10-28,30.46,17.93,67.1,21.02,3.79
2003-10-29,26.94,17.88,71.02,11.57,2.27
2003-10-30,29.44,17.84,68.31,21.28,1.29
2003-10-31,29.95,17.08,67.32,23.02,1.18
2003-11-01,30.03,18.04,67.28,21.86,2.51
2003-11-02,24.94,14.96,75.44,15.87,4.23
2003-11-03,25.85,12.63,68.05,19.59,2.78
2003-11-04,27.8,11.03,60.95,30.5,0.73
2003-11-05,27.36,12.41,66.52,26.59,5.73
2003-11-06,21.03,13.86,84.17,10.75,18.13
2003-11-07,26.01,16.05,81.87,12.43,15.05
2003-11-08,28.27,14.95,64.78,25.44,0.01
2003-11-09,30.53,13.8,61.12,28.33,0.23
2003-11-10,32.7,15.77,64.04,28.51,0.06
2003-11-11,31.82,17.46,65.31,26.87,0.51
2003-11-12,33.06,18.13,64.94,29.02,1.91
2003-11-13,27.33,20.09,76.99,10.18,9.37
2003-11-14,30.13,18.86,71.87,21.57,2.13
2003-11-15,28.32,16.6,74.43,18.12,9.08
2003-11-16,24.58,18.27,85.04,15.78,13.41
2003-11-17,25.55,18.7,83.36,9.77,9.86
2003-11-18,25.91,18.19,79.83,19.37,6.17
2003-11-19,27.42,16.85,78.64,15.41,11.18
2003-11-20,25.33,19.27,86.26,16.35,0.94
2003-11-21,26.28,16.3,78.18,15.96,5.88
2003-11-22,27.54,16.55,73.05,18.38,0.13
2003-11-23,24.19,17.46,81.35,16.42,0.37
